"ACQDATE","ACQYEAR","ACQ_BRANCHES","ACQ_BRANCHES_HREF","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"2005-11-01T00:00:00","2005","1","/api/history?filters=TRANSNUM:200603039 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","4342","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OCC","0","0","0","0","N","0","C","Commercial","3","STEUBEN","151","2005-11-01T00:00:00","2005","9999-12-31T00:00:00","9999","1915-01-01T00:00:00","1915","0","0","0","0","0","9","CHICAGO","","0","4342","OCC","N","C","Commercial","3","STEUBEN","151","BIF","The First National Bank of Fremont","COMMERCIAL BANK","10","106 EAST TOLEDO STREET","FREMONT","IN","18","46737","0000","OCC","","200603039_240_2851__","BIF","0","","The First National Bank of Fremont","0","0","41.730869","-84.932773","P.O. BOX  697","FREMONT","IN","INDIANA","46737","0697","0","0","0","0","COMMERCIAL BANK","10","FI","Y","106 EAST TOLEDO STREET","FREMONT","2006-05-02T00:00:00","2006","IN","46737","0000","OCC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","INDIANA","18","200603039","","0","0","0","0","0","2851","1","0"
"2004-11-08T00:00:00","2004","1","/api/history?filters=TRANSNUM:200603990 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","30919","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","SI","0","S","Savings","41","COOK","31","2004-11-08T00:00:00","2004","9999-12-31T00:00:00","9999","1955-01-01T00:00:00","1955","0","0","0","0","0","9","CHICAGO","","0","30919","STATE","SI","S","Savings","41","COOK","31","SAIF","Howard Savings Bank","STOCK SAVINGS BANK","115","1700 MILWAUKEE AVENUE","GLENVIEW","IL","17","60025","0000","FDIC","","200603990_240_43753__","SAIF","0","","Howard Savings Bank","0","0","42.08471349","-87.86810182","1700 MILWAUKEE AVENUE","GLENVIEW","IL","ILLINOIS","60025","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","Y","1700 MILWAUKEE AVENUE","GLENVIEW","2006-06-08T00:00:00","2006","IL","60025","0000","FDIC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200603990","","0","0","0","0","0","43753","1","0"
"2002-04-19T00:00:00","2002","1","/api/history?filters=TRANSNUM:200604812 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","31569","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OTS","0","0","0","0","SB","0","S","Savings","34","SCHUYLKILL","107","2002-04-19T00:00:00","2002","9999-12-31T00:00:00","9999","1888-01-01T00:00:00","1888","0","0","0","0","0","2","NEW YORK","","0","31569","OTS","SB","S","Savings","34","SCHUYLKILL","107","SAIF","Schuylkill Savings and Loan Associat","MUTUAL SAVINGS BANK","110","333 CENTER AVENUE","SCHUYLKILL HAVEN","PA","42","17972","0000","OTS","","200604812_240_44403__","SAIF","0","","Schuylkill Savings and Loan Associat","0","0","40.6379541221","-76.177631633489","P.O. BOX 556","SCHUYLKILL HAVEN","PA","PENNSYLVANIA","17972","0000","0","0","0","0","MUTUAL SAVINGS BANK","110","FI","Y","333 CENTER AVENUE","SCHUYLKILL HAVEN","2006-07-12T00:00:00","2006","PA","17972","0000","OTS","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200604812","","0","0","0","0","0","44403","1","0"
"2006-05-08T00:00:00","2006","1","/api/history?filters=TRANSNUM:200604892 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","57385","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OCC","0","0","0","0","NC","0","N/A","N/A","50","HUDSON","17","2006-05-08T00:00:00","2006","9999-12-31T00:00:00","9999","2002-01-28T00:00:00","2002","0","0","0","0","0","2","NEW YORK","","0","57385","OCC","NC","N/A","N/A","50","HUDSON","17","NONE","Alger National Trust Company","TRUST COMPANY","310","30 MONTGOMERY STREET","JERSEY CITY","NJ","34","07302","0000","OCC","Full","200604892_240_362963__","NONE","0","","Alger National Trust Company","0","0","40.716729","-74.0356","30 MONTGOMERY STREET","JERSEY CITY","NJ","NEW JERSEY","07302","0000","0","0","0","0","TRUST COMPANY","310","FI","Y","30 MONTGOMERY STREET","JERSEY CITY","2006-07-14T00:00:00","2006","NJ","07302","0000","OCC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200604892","None","0","0","0","0","0","362963","0","0"
"2006-06-30T00:00:00","2006","1","/api/history?filters=TRANSNUM:200608870 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","33655","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OCC","0","0","0","0","OI","0","N/A","N/A","52","NEW YORK","61","2006-06-30T00:00:00","2006","9999-12-31T00:00:00","9999","1930-05-21T00:00:00","1930","0","0","0","0","0","2","NEW YORK","","0","33655","OCC","OI","N/A","N/A","52","NEW YORK","61","BIF","Arab Bank PLC","COMMERCIAL BANK","10","520 MADISON AVENUE","NEW YORK CITY","NY","36","10022","0000","OCC","","200608870_240_47739__","DIF","1","","Arab Bank PLC","0","0","40.760059","-73.974075","520 MADISON AVENUE","NEW YORK CITY","NY","NEW YORK","10022","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","520 MADISON AVENUE","NEW YORK CITY","2006-08-25T00:00:00","2006","NY","10022","0000","OCC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200608870","","0","0","0","0","0","47739","1","0"
"2002-12-30T00:00:00","2002","1","/api/history?filters=TRANSNUM:200609676 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","33541","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NM","0","C","Commercial","21","KENTON","117","2002-12-30T00:00:00","2002","9999-12-31T00:00:00","9999","1992-01-13T00:00:00","1992","0","0","0","0","0","9","CHICAGO","","0","33541","STATE","NM","C","Commercial","21","KENTON","117","BIF","Peoples Bank of Northern Kentucky, Inc.","COMMERCIAL BANK","10","111 LOOKOUT FARM DRIVE","CRESTVIEW HILLS","KY","21","41017","0000","FDIC","Full","200609676_240_47421__","BIF","0","","Peoples Bank of Northern Kentucky, Inc.","0","0","39.030897","-84.574707","111 LOOKOUT FARM DRIVE","CRESTVIEW HILLS","KY","KENTUCKY","41017","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","111 LOOKOUT FARM DRIVE","CRESTVIEW HILLS","2006-10-02T00:00:00","2006","KY","41017","0000","FDIC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","KENTUCKY","21","200609676","Full","0","0","0","0","0","47421","1","0"
"2006-12-31T00:00:00","2006","1","/api/history?filters=TRANSNUM:200700082 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","57306","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NM","0","C","Commercial","21","NEW CASTLE","3","2006-12-31T00:00:00","2006","9999-12-31T00:00:00","9999","2003-08-19T00:00:00","2003","0","0","0","0","0","2","NEW YORK","","0","57306","STATE","NM","C","Commercial","21","NEW CASTLE","3","DIF","JLB Service Bank","CREDIT CARD BANK","15","92 READ'S WAY, SUITE 210","NEW CASTLE","DE","10","19720","0000","FDIC","","200700082_240_361026__","DIF","0","","JLB Service Bank","0","0","39.686531","-75.611621","92 READ'S WAY, SUITE 210","NEW CASTLE","DE","DELAWARE","19720","0000","0","0","0","0","CREDIT CARD BANK","15","FI","Y","92 READ'S WAY, SUITE 210","NEW CASTLE","2007-01-09T00:00:00","2007","DE","19720","0000","FDIC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","DELAWARE","10","200700082","","0","0","0","0","0","361026","1","0"
"2006-12-11T00:00:00","2006","1","/api/history?filters=TRANSNUM:200700192 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","58569","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","SM","0","C","Commercial","13","ROCKBRIDGE","163","2006-12-11T00:00:00","2006","9999-12-31T00:00:00","9999","2006-12-11T00:00:00","2006","0","0","0","0","0","5","ATLANTA","","0","58569","STATE","SM","C","Commercial","13","ROCKBRIDGE","163","DIF","Bank of Rockbridge","COMMERCIAL BANK","10","744 NORTH LEE HIGHWAY","LEXINGTON","VA","51","24450","0000","FED","","200700192_240_457076__","DIF","0","","Bank of Rockbridge","0","0","0","0","744 NORTH LEE HIGHWAY","LEXINGTON","VA","VIRGINIA","24450","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","744 NORTH LEE HIGHWAY","LEXINGTON","2007-01-11T00:00:00","2007","VA","24450","0000","FED","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200700192","","0","0","0","0","0","457076","1","0"
"2007-02-27T00:00:00","2007","1","/api/history?filters=TRANSNUM:200702774 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","45812","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","CU","0","N/A","N/A","91","SEDGWICK","173","2007-02-27T00:00:00","2007","9999-12-31T00:00:00","9999","1954-07-29T00:00:00","1954","0","0","0","0","0","11","KANSAS CITY","","0","45812","STATE","CU","N/A","N/A","91","SEDGWICK","173","NCUA","KANEB EMPLOYEES CREDIT UNION","CREDIT UNION","140","7734 HARMONY","WICHITA","KS","20","67201","","NCUA","","200702774_240_110207__","NCUA","0","","KANEB EMPLOYEES CREDIT UNION","0","0","37.682094","-97.432496","7734 HARMONY","WICHITA","KS","KANSAS","67201","","0","0","0","0","CREDIT UNION","140","FI","Y","7734 HARMONY","WICHITA","2007-04-03T00:00:00","2007","KS","67201","","NCUA","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200702774","","0","0","0","0","0","110207","0","0"
"2007-06-25T00:00:00","2007","1","/api/history?filters=TRANSNUM:200705823 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","2127","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OCC","0","0","0","0","N","0","C","Commercial","3","JACKSON","157","2007-06-25T00:00:00","2007","9999-12-31T00:00:00","9999","1904-01-01T00:00:00","1904","0","0","0","0","0","5","ATLANTA","","0","2127","OCC","N","C","Commercial","3","JACKSON","157","DIF","NBank, National Association","COMMERCIAL BANK","10","1731 NORTH ELM STREET","COMMERCE","GA","13","30529","0000","OCC","","200705823_240_1402__","DIF","0","","NBank, National Association","0","0","34.203983","-83.458375","P.O. BOX  210","COMMERCE","GA","GEORGIA","30529","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","1731 NORTH ELM STREET","COMMERCE","2007-06-27T00:00:00","2007","GA","30529","0000","OCC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200705823","","0","0","0","0","0","1402","1","0"
"2007-07-01T00:00:00","2007","1","/api/history?filters=TRANSNUM:200705995 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","41069","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","CU","0","N/A","N/A","91","LEON","73","2007-07-01T00:00:00","2007","9999-12-31T00:00:00","9999","1952-01-01T00:00:00","1952","0","0","0","0","0","5","ATLANTA","","0","41069","STATE","CU","N/A","N/A","91","LEON","73","NCUA","SUNSHINE STATE CREDIT UNION","CREDIT UNION","140","P. O. BOX 1508","TALLAHASSEE","FL","12","32302","1508","NCUA","","200705995_240_105464__","NCUA","0","","SUNSHINE STATE CREDIT UNION","0","0","0","0","P. O. BOX 1508","TALLAHASSEE","FL","FLORIDA","32302","1508","0","0","0","0","CREDIT UNION","140","FI","Y","P. O. BOX 1508","TALLAHASSEE","2007-07-02T00:00:00","2007","FL","32302","1508","NCUA","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200705995","","0","0","0","0","0","105464","0","0"
"2007-04-26T00:00:00","2007","1","/api/history?filters=TRANSNUM:200707633 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","35491","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OTS","0","0","0","0","NC","0","N/A","N/A","59","MORRIS","27","2007-04-26T00:00:00","2007","9999-12-31T00:00:00","9999","2000-06-16T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","35491","OTS","NC","N/A","N/A","59","MORRIS","27","NONE","New York Life Trust Company, FSB","TRUST COMPANY","310","169 LACKAWANNA AVENUE","PARSIPPANY","NJ","34","07054","0000","OTS","Full","200707633_240_80575__","NONE","0","","New York Life Trust Company, FSB","0","0","40.878138","-74.452648","169 LACKAWANNA AVENUE","PARSIPPANY","NJ","NEW JERSEY","07054","0000","0","0","0","0","TRUST COMPANY","310","FI","Y","169 LACKAWANNA AVENUE","PARSIPPANY","2007-07-31T00:00:00","2007","NJ","07054","0000","OTS","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200707633","None","0","0","0","0","0","80575","0","0"
"2007-03-29T00:00:00","2007","1","/api/history?filters=TRANSNUM:200708931 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","5915","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NC","0","N/A","N/A","51","NEW YORK","61","2007-03-29T00:00:00","2007","9999-12-31T00:00:00","9999","1926-04-01T00:00:00","1926","0","0","0","0","0","2","NEW YORK","","0","5915","STATE","NC","N/A","N/A","51","NEW YORK","61","NONE","Atlantic Bank of New York","COMMERCIAL BANK","10","960 AVENUE OF THE AMERICAS","NEW YORK","NY","36","10001","0000","STATE","None","200708931_240_4028__","NONE","0","","Atlantic Bank of New York","0","0","40.750406","-73.987185","P.O. BOX  560","NEW YORK","NY","NEW YORK","10116","0560","0","0","0","0","COMMERCIAL BANK","10","FI","Y","960 AVENUE OF THE AMERICAS","NEW YORK","2007-08-01T00:00:00","2007","NY","10001","0000","STATE","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200708931","None","0","0","0","0","0","4028","0","0"
"2007-09-19T00:00:00","2007","1","/api/history?filters=TRANSNUM:200713470 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","90017","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NM","0","C","Commercial","23","ARAPAHOE","5","2007-09-19T00:00:00","2007","9999-12-31T00:00:00","9999","1957-06-24T00:00:00","1957","0","0","0","0","0","13","DALLAS","","0","90017","STATE","NM","C","Commercial","23","ARAPAHOE","5","DIF","First Financial Bank","INDUSTRIAL BANK","20","6200 SOUTH QUEBEC STREET, #350","GREENWOOD VILLAGE","CO","8","80111","0000","FDIC","Full","200713470_240_17663__","DIF","0","","First Financial Bank","0","0","39.604126","-104.90395","6200 SOUTH QUEBEC STREET, #350","GREENWOOD VILLAGE","CO","COLORADO","80111","0000","0","0","0","0","INDUSTRIAL BANK","20","FI","Y","6200 SOUTH QUEBEC STREET, #350","GREENWOOD VILLAGE","2007-10-25T00:00:00","2007","CO","80111","0000","FDIC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","COLORADO","8","200713470","None","0","0","0","0","0","17663","1","0"
"2007-10-29T00:00:00","2007","1","/api/history?filters=TRANSNUM:200714148 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","57225","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NC","0","N/A","N/A","53","SALT LAKE","35","2007-10-29T00:00:00","2007","9999-12-31T00:00:00","9999","2002-01-10T00:00:00","2002","0","0","0","0","0","14","SAN FRANCISCO","","0","57225","STATE","NC","N/A","N/A","53","SALT LAKE","35","NONE","Volkswagen Bank USA","INDUSTRIAL LOAN COMPANY","245","5295 SOUTH 300 WEST, SUITE 500","SALT LAKE CITY","UT","49","84133","0000","STATE","","200714148_240_359736__","NONE","0","","Volkswagen Bank USA","0","0","40.762046","-112.020425","5295 SOUTH 300 WEST, SUITE 500","SALT LAKE CITY","UT","UTAH","84133","0000","0","0","0","0","INDUSTRIAL LOAN COMPANY","245","FI","Y","5295 SOUTH 300 WEST, SUITE 500","SALT LAKE CITY","2007-12-03T00:00:00","2007","UT","84133","0000","STATE","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","UTAH","49","200714148","","0","0","0","0","0","359736","0","0"
"2007-12-01T00:00:00","2007","1","/api/history?filters=TRANSNUM:200714774 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","58821","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NM","0","C","Commercial","21","DANE","25","2007-12-01T00:00:00","2007","9999-12-31T00:00:00","9999","2007-12-01T00:00:00","2007","0","0","0","0","0","9","CHICAGO","","0","58821","STATE","NM","C","Commercial","21","DANE","25","DIF","Settlers Bank","COMMERCIAL BANK","10","128 COMMERCE STREET","DE FOREST","WI","55","53532","0000","FDIC","","200714774_240_469453__","DIF","0","","Settlers Bank","0","0","0","0","128 COMMERCE STREET","DE FOREST","WI","WISCONSIN","53532","","0","0","0","0","COMMERCIAL BANK","10","FI","Y","128 COMMERCE STREET","DE FOREST","2007-12-21T00:00:00","2007","WI","53532","0000","FDIC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200714774","","0","0","0","0","0","469453","1","0"
"2007-04-20T00:00:00","2007","1","/api/history?filters=TRANSNUM:200800122 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","30400","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","SL","0","S","Savings","35","MONROE","81","2007-04-20T00:00:00","2007","9999-12-31T00:00:00","9999","1920-01-01T00:00:00","1920","0","0","0","0","0","9","CHICAGO","","0","30400","STATE","SL","S","Savings","35","MONROE","81","DIF","Acuity Bank","STOCK SAVINGS & LOAN","125","909 SUPERIOR STREET","TOMAH","WI","55","54660","0000","OTS","","200800122_240_43234__","DIF","0","","Acuity Bank","0","0","0","0","909 SUPERIOR STREET","TOMAH","WI","WISCONSIN","54660","0000","0","0","0","0","STOCK SAVINGS & LOAN","125","FI","Y","909 SUPERIOR STREET","TOMAH","2008-01-04T00:00:00","2008","WI","54660","0000","OTS","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200800122","","0","0","0","0","0","43234","1","0"
"2007-12-07T00:00:00","2007","1","/api/history?filters=TRANSNUM:200800565 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","34326","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OCC","0","0","0","0","N","0","C","Commercial","3","SALT LAKE","35","2007-12-07T00:00:00","2007","9999-12-31T00:00:00","9999","1996-12-13T00:00:00","1996","0","0","0","0","0","14","SAN FRANCISCO","","0","34326","OCC","N","C","Commercial","3","SALT LAKE","35","DIF","Chevron Credit Bank, National Association","CREDIT CARD BANK","15","488 EAST 6400 SOUTH COMMERCE, SUITE 300","MURRAY","UT","49","84107","0000","OCC","","200800565_240_57085__","DIF","0","","Chevron Credit Bank, National Association","0","0","40.632254","-111.877166","P.O. BOX 572490","MURRAY","UT","UTAH","84157","0000","0","0","0","0","CREDIT CARD BANK","15","FI","Y","488 EAST 6400 SOUTH COMMERCE, SUITE 300","MURRAY","2008-01-16T00:00:00","2008","UT","84107","0000","OCC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","UTAH","49","200800565","","0","0","0","0","0","57085","1","0"
"2007-12-07T00:00:00","2007","1","/api/history?filters=TRANSNUM:200800824 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","58686","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NM","0","C","Commercial","21","KING","33","2007-12-07T00:00:00","2007","9999-12-31T00:00:00","9999","2007-12-07T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","58686","STATE","NM","C","Commercial","21","KING","33","DIF","Lake Sammamish Bank","COMMERCIAL BANK","10","195 NE GILMAN BOULEVARD, SUITE 100","ISSAQUAH","WA","53","98027","0000","FDIC","","200800824_240_462869__","DIF","0","","Lake Sammamish Bank","0","0","0","0","195 NE GILMAN BOULEVARD, SUITE 100","ISSAQUAH","WA","WASHINGTON","98027","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","195 NE GILMAN BOULEVARD, SUITE 100","ISSAQUAH","2008-01-29T00:00:00","2008","WA","98027","0000","FDIC","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","WASHINGTON","53","200800824","","0","0","0","0","0","462869","1","0"
"2008-03-31T00:00:00","2008","1","/api/history?filters=TRANSNUM:200802437 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","Y","35297","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","OTS","0","0","0","0","SB","0","S","Savings","33","NEW CASTLE","3","2008-03-31T00:00:00","2008","9999-12-31T00:00:00","9999","2000-02-09T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","35297","OTS","SB","S","Savings","33","NEW CASTLE","3","DIF","INATrust, fsb","STOCK SAVINGS BANK","115","1 BEAVER VALLEY ROAD","WILMINGTON","DE","10","19803","0000","OTS","Limited","200802437_240_77687__","DIF","0","","INATrust, fsb","0","0","39.829046","-75.544738","1 BEAVER VALLEY ROAD","WILMINGTON","DE","DELAWARE","19803","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","Y","1 BEAVER VALLEY ROAD","WILMINGTON","2008-04-10T00:00:00","2008","DE","19803","0000","OTS","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","DELAWARE","10","200802437","None","0","0","0","0","0","77687","1","0"
"2003-12-15T00:00:00","2003","1","/api/history?filters=TRANSNUM:200802698 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","25727","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NC","0","N/A","N/A","53","ORANGE","59","2003-12-15T00:00:00","2003","9999-12-31T00:00:00","9999","1980-11-01T00:00:00","1980","0","0","0","0","0","14","SAN FRANCISCO","","0","25727","STATE","NC","N/A","N/A","53","ORANGE","59","NONE","FirstPlus Bank","INDUSTRIAL BANK","20","18302 IRVINE BOULEVARD","TUSTIN","CA","6","92780","0000","STATE","","200802698_240_17600__","NONE","0","","FirstPlus Bank","0","0","33.748114","-117.814196","18302 IRVINE BOULEVARD","TUSTIN","CA","CALIFORNIA","92780","0000","0","0","0","0","INDUSTRIAL BANK","20","FI","Y","18302 IRVINE BOULEVARD","TUSTIN","2008-04-21T00:00:00","2008","CA","92780","0000","STATE","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200802698","","0","0","0","0","0","17600","0","0"
"2008-03-31T00:00:00","2008","1","/api/history?filters=TRANSNUM:200802924 AND (REPORT_TYPE:240 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","58444","240","OTHER LIQUIDATIONS AND CLOSINGS","Closed voluntarily and liquidated its assets.","STATE","0","0","0","0","NC","0","N/A","N/A","51","KINGS","47","2008-03-31T00:00:00","2008","9999-12-31T00:00:00","9999","2006-10-05T00:00:00","2006","0","0","0","0","0","2","NEW YORK","","0","58444","STATE","NC","N/A","N/A","51","KINGS","47","NONE","Carver Municipal Bank","COMMERCIAL BANK","10","111 LIVINGSTON STREET","BROOKLYN","NY","36","11201","0000","STATE","","200802924_240_451804__","NONE","0","","Carver Municipal Bank","0","0","40.691074702231","-73.98959867781","111 LIVINGSTON STREET","BROOKLYN","NY","NEW YORK","11201","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","111 LIVINGSTON STREET","BROOKLYN","2008-05-07T00:00:00","2008","NY","11201","0000","STATE","0","0","240","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200802924","","0","0","0","0","0","451804","0","0"
